CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
J-4029-40-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-40-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-41-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-50-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
U-292;1,11E+11;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-293;1,11E+11;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-294;1,11E+11;COLEGIO KENNEDY (IED);URBANO;NA;NA
U-298;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-299;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-300;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-301;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
J-4029-50-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-50-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-51-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-52-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-53-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-53-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-54-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-55-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-55-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-57-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4029-57-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE PALESTINA;CL 68 SUR N 81G 09
J-4037-04-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-05-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-05-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
U-326;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-327;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-329;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
J-4037-06-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-06-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-09-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-09-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-14-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO ;AC 57R S 72 00
U-336;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-338;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-339;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-341;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-342;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-343;1,11E+11;COLEGIO COSTA RICA (IED);URBANO;NA;NA
U-350;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-352;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-353;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-354;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-355;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-356;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-357;1,11E+11;COLEGIO VILLEMAR EL CARMEN (IED);URBANO;NA;NA
U-358;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-412;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-411;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-410;1,11E+11;COLEGIO BOLIVIA (IED);URBANO;NA;NA
U-409;1,11E+11;COLEGIO NESTOR FORERO ALCALA (IED);URBANO;NA;NA
U-407;1,11E+11;COLEGIO NESTOR FORERO ALCALA (IED);URBANO;NA;NA
U-406;1,11E+11;COLEGIO NACIONES UNIDAS (IED);URBANO;NA;NA
U-404;1,11E+11;COLEGIO NACIONES UNIDAS (IED);URBANO;NA;NA
U-402;1,11E+11;COLEGIO NACIONES UNIDAS (IED);URBANO;NA;NA
U-389;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-388;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-387;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-386;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-376;1,11E+11;COLEGIO JORGE GAITAN CORTES (IED);URBANO;NA;NA
U-377;1,11E+11;COLEGIO JORGE GAITAN CORTES (IED);URBANO;NA;NA
U-378;1,11E+11;COLEGIO JORGE GAITAN CORTES (IED);URBANO;NA;NA
U-379;1,11E+11;COLEGIO JOSE ASUNCION SILVA (IED);URBANO;NA;NA
U-380;1,11E+11;COLEGIO JOSE ASUNCION SILVA (IED);URBANO;NA;NA
U-381;1,11E+11;COLEGIO JOSE ASUNCION SILVA (IED);URBANO;NA;NA
U-383;1,11E+11;COLEGIO JOSE ASUNCION SILVA (IED);URBANO;NA;NA
U-385;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-384;1,11E+11;COLEGIO LA PALESTINA (IED);URBANO;NA;NA
U-373;1,11E+11;COLEGIO INSTITUTO TECNICO JUAN DEL CORRAL (IED);URBANO;NA;NA
U-371;1,11E+11;COLEGIO INSTITUTO TECNICO JUAN DEL CORRAL (IED);URBANO;NA;NA
U-370;1,11E+11;COLEGIO INSTITUTO TECNICO JUAN DEL CORRAL (IED);URBANO;NA;NA
U-369;1,11E+11;COLEGIO INSTITUTO TECNICO JUAN DEL CORRAL (IED);URBANO;NA;NA
U-390;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-391;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-392;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-393;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-394;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-395;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-396;1,11E+11;COLEGIO MORISCO (IED);URBANO;NA;NA
U-397;1,11E+11;COLEGIO MORISCO (IED);URBANO;NA;NA
U-398;1,11E+11;COLEGIO MORISCO (IED);URBANO;NA;NA
U-400;1,11E+11;COLEGIO MORISCO (IED);URBANO;NA;NA
U-401;1,11E+11;COLEGIO MORISCO (IED);URBANO;NA;NA
U-368;1,11E+11;COLEGIO INSTITUTO TECNICO JUAN DEL CORRAL (IED);URBANO;NA;NA
U-367;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-366;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-365;1,11E+11;COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS (IED);URBANO;NA;NA
U-364;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED);URBANO;NA;NA
U-439;1,11E+11;COLEGIO ROBERT F. KENNEDY (IED);URBANO;NA;NA
U-437;1,11E+11;COLEGIO ROBERT F. KENNEDY (IED);URBANO;NA;NA
U-435;1,11E+11;COLEGIO ROBERT F. KENNEDY (IED);URBANO;NA;NA
U-434;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-431;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-428;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-426;1,11E+11;COLEGIO REPUBLICA DE COLOMBIA (IED);URBANO;NA;NA
U-503;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-418;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-419;1,11E+11;COLEGIO REPUBLICA DE CHINA (IED);URBANO;NA;NA
U-446;1,11E+11;COLEGIO TABORA (IED);URBANO;NA;NA
U-444;1,11E+11;COLEGIO TABORA (IED);URBANO;NA;NA
U-440;1,11E+11;COLEGIO ROBERT F. KENNEDY (IED);URBANO;NA;NA
U-594;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-601;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-593;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-589;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-436;1,11E+11;COLEGIO ROBERT F. KENNEDY (IED);URBANO;NA;NA
U-585;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-513;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-509;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-507;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-506;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
J-4108-63-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;PARQUE FONTANAR ;DG 147 141A 42
U-463;1,12E+11;COLEGIO ANIBAL FERNANDEZ DE SOTO (IED);URBANO;NA;NA
U-464;1,12E+11;COLEGIO ANIBAL FERNANDEZ DE SOTO (IED);URBANO;NA;NA
U-465;1,12E+11;COLEGIO ANIBAL FERNANDEZ DE SOTO (IED);URBANO;NA;NA
J-4108-64-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-65-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4108-69-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4114-01-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V3;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V4;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V5;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V6;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-01-V7;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-02-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4114-02-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4114-03-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-03-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
U-482;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-484;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-486;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-487;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-488;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-489;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-490;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-491;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-492;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-493;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-496;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-498;1,11E+11;COLEGIO GUSTAVO MORALES MORALES (IED);URBANO;NA;NA
U-499;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-500;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-501;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-502;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-597;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-504;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-595;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);URBANO;NA;NA
U-505;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-621;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-508;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-620;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-510;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-511;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-512;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-618;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-514;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
U-515;1,11E+11;COLEGIO INSTITUTO TECNICO DISTRITAL JULIO FLOREZ (IED);URBANO;NA;NA
J-4114-03-V3;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-03-V4;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-03-V5;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-03-V6;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-04-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-04-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-04-V3;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-04-V4;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;CREA FONTANAR;CL 145 138A 10
J-4114-05-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4114-05-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4114-06-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-06-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
U-530;1,11E+11;COLEGIO LA GAITANA (IED);URBANO;NA;NA
U-531;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
U-532;1,11E+11;COLEGIO MIGUEL ANTONIO CARO (IED);URBANO;NA;NA
J-4114-06-V3;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-06-V4;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-06-V5;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-06-V6;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-06-V7;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;FONTANAR DEL RIO;CL 144C 141C
J-4114-07-V1;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
U-540;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-541;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-543;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-544;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-545;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-547;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-548;1,11E+11;COLEGIO RAMON DE ZUBIRIA (IED);URBANO;NA;NA
U-549;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-550;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-551;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-552;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
U-553;1,12E+11;COLEGIO REPUBLICA DOMINICANA (IED);URBANO;NA;NA
J-4114-07-V2;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);COMPLEMENTARIA;COMPENSAR SUBA;CL 139 94 55
J-4115-01-V1;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-01-V2;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-01-V3;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-01-V4;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-01-V5;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-01-V6;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V1;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V2;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V3;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V4;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V5;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-02-V6;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-03-V1;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-03-V2;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-03-V3;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-03-V4;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-03-V5;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-04-V1;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-04-V2;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
U-617;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-616;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-614;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-613;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-612;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-611;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-608;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-607;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-606;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-605;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-603;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-602;1,11E+11;COLEGIO JORGE ELIECER GAITAN (IED);URBANO;NA;NA
U-627;1,11E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);URBANO;NA;NA
U-625;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-623;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-622;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);URBANO;NA;NA
U-628;1,11E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);URBANO;NA;NA
U-635;1,11E+11;COLEGIO REPUBLICA DE PANAMA (IED);URBANO;NA;NA
U-632;1,11E+11;COLEGIO REPUBLICA DE PANAMA (IED);URBANO;NA;NA
U-631;1,11E+11;COLEGIO REPUBLICA DE PANAMA (IED);URBANO;NA;NA
U-630;1,11E+11;COLEGIO RAFAEL BERNAL JIMENEZ (IED);URBANO;NA;NA
U-646;1,11E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
U-645;1,11E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
U-640;1,11E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
U-637;1,11E+11;COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED);URBANO;NA;NA
