Código Ruta;Dane_IED2;IED
E-002;211850000981;COLEGIO EL UVAL (IED)
E-003;211850000981;COLEGIO EL UVAL (IED)
E-004;211850000981;COLEGIO EL UVAL (IED)
E-005;211850000981;COLEGIO EL UVAL (IED)
E-006;211001076346;COLEGIO CAMPESTRE JAIME GARZON (IED)
E-007;211001076346;COLEGIO CAMPESTRE JAIME GARZON (IED)
E-010;211850001473;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED)
E-011;211850001473;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED)
E-012;211850001473;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED)
E-014;211850001473;COLEGIO GIMNASIO DEL CAMPO JUAN DE LA CRUZ VARELA (IED)
E-021;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
E-038;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
E-040;111001086681;COLEGIO NUEVO HORIZONTE (IED)
E-041;111001086681;COLEGIO NUEVO HORIZONTE (IED)
E-042;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
E-043;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
E-046;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-047;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-048;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-049;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-050;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-052;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-055;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-056;211850001121;COLEGIO RURAL PASQUILLA (IED)
E-057;211850001171;COLEGIO RURAL QUIBA ALTA (IED)
E-058;211850001171;COLEGIO RURAL QUIBA ALTA (IED)
E-059;211850001171;COLEGIO RURAL QUIBA ALTA (IED)
E-060;211850001171;COLEGIO RURAL QUIBA ALTA (IED)
E-061;211850001171;COLEGIO RURAL QUIBA ALTA (IED)
E-062;211001076346;COLEGIO CAMPESTRE JAIME GARZON (IED)
J-4003-01-V1;111001024830;COLEGIO FRANCISCO PRIMERO S.S. (IED)
J-4004-01-V1;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-01-V2;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-01-V3;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-01-V4;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-02-V1;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-02-V2;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-02-V3;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-03-V1;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-03-V2;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-03-V3;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-03-V4;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-04-V1;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-04-V2;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4004-04-V3;111001029912;COLEGIO JUAN FRANCISCO BERBEO (IED)
J-4029-01-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-01-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-01-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-02-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-02-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-02-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-03-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-04-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-04-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-04-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-05-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-05-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-05-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-06-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-06-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-07-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-08-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-08-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-09-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-09-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-10-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-10-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-11-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-12-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-12-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-13-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-13-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-14-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-15-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-16-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-16-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-16-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-17-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-17-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-17-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-18-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-18-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-18-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-18-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V6;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-19-V7;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V6;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-20-V7;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-21-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-21-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-21-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-21-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-21-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-22-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-22-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-22-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-22-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-23-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-23-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-23-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-23-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-24-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-24-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-24-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V6;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V7;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-25-V8;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V6;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-26-V7;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V5;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-27-V6;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-28-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-29-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-29-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-30-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-30-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-31-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-32-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-33-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-34-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-35-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-36-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-37-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-37-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-39-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-39-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-40-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-40-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-40-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-41-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-42-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-42-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-42-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-43-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-43-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-44-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-44-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-44-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-44-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-45-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-45-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-46-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-46-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-47-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-47-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-48-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-48-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-48-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-49-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-49-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-50-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-50-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-50-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-51-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-52-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-52-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-52-V3;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-52-V4;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-53-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-53-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-54-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-55-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-55-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-57-V1;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4029-57-V2;211001076958;COLEGIO VILLAS DEL PROGRESO (IED)
J-4030-01-V1;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-01-V2;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-01-V3;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-02-V1;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-02-V2;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-02-V3;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-03-V1;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-03-V2;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-03-V3;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-04-V1;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-04-V2;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4030-04-V3;111001033901;COLEGIO CAMPESTRE MONTE VERDE (IED)
J-4031-01-V1;111001034665;COLEGIO SAN MARTIN DE PORRES (IED)
J-4031-01-V2;111001034665;COLEGIO SAN MARTIN DE PORRES (IED)
J-4031-01-V3;111001034665;COLEGIO SAN MARTIN DE PORRES (IED)
J-4031-01-V4;111001034665;COLEGIO SAN MARTIN DE PORRES (IED)
J-4032-01-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-03-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-03-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-03-V3;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-05-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-05-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-05-V3;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-07-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-07-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-09-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-10-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-11-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-11-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-11-V3;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-13-V1;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4032-13-V2;111001016314;COLEGIO SIMON RODRIGUEZ (IED)
J-4033-01-V1;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-01-V2;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-01-V3;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-01-V4;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-01-V5;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-01-V6;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V1;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V2;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V3;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V4;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V5;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-02-V6;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V1;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V2;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V3;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V4;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V5;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-03-V6;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V1;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V2;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V3;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V4;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V5;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4033-04-V6;111001107859;COLEGIO ANTONIO GARCIA (IED)
J-4035-01-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-02-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-03-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-04-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-05-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-06-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-07-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-08-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-09-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-10-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-11-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-12-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-13-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-14-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-15-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-16-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-16-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-16-V3;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-16-V4;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-17-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-18-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-18-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-18-V3;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-18-V4;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-19-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-19-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-20-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-21-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-21-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-21-V3;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-22-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-23-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-23-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-23-V3;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-23-V4;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-24-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-25-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-25-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-25-V3;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-26-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-27-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-28-V1;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4035-28-V2;111001034754;COLEGIO COMPARTIR RECUERDO (IED)
J-4036-01-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-02-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-03-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-04-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-05-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-06-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-08-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-09-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4036-10-V1;111001086584;COLEGIO CONFEDERACION BRISAS DEL DIAMANTE (IED)
J-4037-01-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-01-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-01-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-02-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-02-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-03-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-03-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-03-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-04-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-05-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-05-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-06-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-06-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-07-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-07-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-08-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-08-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-08-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-09-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-09-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-10-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-10-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-11-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-11-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-12-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-12-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-13-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-13-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-13-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-14-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-15-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-15-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-16-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-16-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-17-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-17-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-18-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-18-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-18-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-19-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-19-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-20-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-20-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-21-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-21-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-22-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-23-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-23-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-24-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-24-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-25-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-26-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-26-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-27-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-27-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-28-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-28-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-29-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-30-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-31-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-32-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-33-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
