Sentidos;CodRuta;Id Localid;Localidad;SegOpe;Proveedor;TipoRuta;VehCod;VehTip;VehMRed;TipoEst;IEDDANE;IED;Sede;Jornada;Zona;HoraIniR1;HoraFinJE;HoraIniR2;NumHoras1;NumHoras2;NumHorasT;Lunes;Martes;Mc;Jueves;Viernes;Sabado;Domingo;TipoPob;Hora_IniJE;Min_Ini;Min_Fin;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;id_3;left;top;right;bottom;row_index;col_index;Dias_op;KM_Ruta;Zona
R1;U-085;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DIEGO MONTAÑA CUELLAR (IED);A/B/C;MAÑANA;URBANO;5:50;11:10;11:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;350;370;-1;527;0;527;5733,888376;60,34661232;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;12,321;Usme I y II
R1;U-086;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DIEGO MONTAÑA CUELLAR (IED);A/B/C;TARDE;URBANO;11:40;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;700;720;-1;527;0;527;5733,888376;60,34661232;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;12,321;Usme I y II
R1;U-089;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO DIEGO MONTAÑA CUELLAR (IED);A/B;MAÑANA;URBANO;5:50;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;350;370;-1;529;0;529;6247,501593;60,34661232;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;12,512;Usme I y II
R1;U-090;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DIEGO MONTAÑA CUELLAR (IED);A/B;TARDE;URBANO;11:50;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;710;730;-1;529;0;529;6247,501593;60,34661232;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;12,512;Usme I y II
R1;U-095;5;USME;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN;NO;DISTRITAL;1,1185E+11;COLEGIO FEDERICO GARCIA LORCA (IED);A/B;TARDE/ÚNICA;URBANO;12:05;17:15;17:20;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;105;0;105;1896,196109;350,5067463;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;3,792;Usme I y II
R1;U-096;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,1185E+11;COLEGIO FEDERICO GARCIA LORCA (IED);A/B;MAÑANA/ÚNICA;URBANO;5:55;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;355;390;-1;530;0;530;6353,718531;173,6396089;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;12,592;Usme I y II
R1;U-099;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO GRAN YOMASA (IED);A;TARDE;URBANO;11:25;18:00;18:05;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;685;730;-1;638;0;638;9931,132338;255,2266442;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;19,844;Usme I y II
R1;U-100;5;USME;17_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;SI;DISTRITAL;2,1185E+11;COLEGIO GRAN YOMASA (IED);A;MAÑANA;URBANO;5:35;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;335;375;-1;815;0;815;11935,70133;349,360454;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;24,017;Usme I y II
R1;U-1395;5;USME;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,1185E+11;COLEGIO FEDERICO GARCIA LORCA (IED);A;MAÑANA;URBANO;6:00;11:30;11:35;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;360;390;-1;65;0;65;7334,743218;173,0497406;1194;995056,8693;990624,1172;997366,2703;988624,1172;17;21;5;13,162;Usme I y II
R1;E-002;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;ESPECIAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;ÚNICA;RURAL;5:30;#N/A;#N/A;1;0;1;1;0;0;0;1;0;0;GENERAL;6:20;330;380;-1;1346;0;1346;27183,03972;90,00218156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;2;27,183;Usme I y II
R1;E-004;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;ESPECIAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;ÚNICA;RURAL;5:30;#N/A;#N/A;1;0;1;0;1;0;1;0;0;0;GENERAL;6:30;330;390;-1;899;0;899;13150,90911;121,9147055;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;2;13,151;Usme I y II
R1;R-026;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;368;0;368;6686,362928;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,75;Usme I y II
R1;R-027;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6686,362928;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,75;Usme I y II
R1;R-029;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6692,79928;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,757;Usme I y II
R1;R-030;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6683,793831;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,748;Usme I y II
R1;R-031;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;5:50;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;350;380;-1;446;0;446;8680,97634;54,08631482;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;14,745;Usme I y II
R1;R-032;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6687,195959;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,751;Usme I y II
R1;R-033;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;368;0;368;6685,190953;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,749;Usme I y II
R1;R-034;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;368;0;368;6682,98157;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,747;Usme I y II
R1;R-035;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;369;0;369;6690,506509;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,755;Usme I y II
R1;R-037;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;369;0;369;6639,548355;251,6293506;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,7;Usme I y II
R1;R-038;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;11:45;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;705;740;-1;705;0;705;8148,983951;288,375021;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;16,298;Usme I y II
R1;R-039;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;368;0;368;6686,415143;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,75;Usme I y II
R1;R-041;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;368;0;368;6639,497927;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,703;Usme I y II
R1;R-046;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;13;MICROBUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6639,497927;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,703;Usme I y II
R1;R-047;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;368;0;368;6639,497927;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,703;Usme I y II
R1;R-048;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;12:00;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;369;0;369;6686,646258;253,1186156;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;12,751;Usme I y II
R1;R-050;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;5:50;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;350;380;-1;597;0;597;7737,321987;137,9577868;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;15,101;Usme I y II
R1;R-051;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;MAÑANA/ÚNICA;RURAL;5:50;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;350;380;-1;597;0;597;7737,321987;137,9577868;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;15,101;Usme I y II
R1;R-052;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;11;BUSETA;NO;DISTRITAL;2,1185E+11;COLEGIO EL UVAL (IED);A;TARDE/ÚNICA;RURAL;11:45;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;705;740;-1;705;0;705;8148,983951;288,375021;1195;995056,8693;988624,1172;997366,2703;986624,1172;18;21;5;16,298;Usme I y II
R1;R-058;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;10;BUS;NO;DISTRITAL;2,1185E+11;COLEGIO RURAL OLARTE (CED);A;ÚNICA;RURAL;6:30;13:55;14:00;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;390;420;-1;696;1;28;9655,580669;56,65235789;1196;995056,8693;986624,1172;997366,2703;984624,1172;19;21;5;19,311;Usme I y II
R1;R-062;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;MAÑANA;RURAL;5:00;10:55;11:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;300;360;-1;416;0;416;9469,772241;328,9569331;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;20,049;Las Mercedes
R1;R-063;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;TARDE;RURAL;11:40;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;700;750;-1;59;0;59;9289,843137;330,712333;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;17,638;Las Mercedes
R1;R-064;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;TARDE;RURAL;11:40;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;700;750;-1;479;0;479;11117,34531;328,9569331;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;19,864;Las Mercedes
R1;R-065;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;MAÑANA;RURAL;5:00;10:55;11:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;300;360;-1;257;0;257;7867,266776;329,6653338;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;16,062;Las Mercedes
R1;R-066;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;MAÑANA;RURAL;4:50;10:55;11:00;2;2;4;1;1;1;1;1;0;0;GENERAL;6:00;290;360;-1;451;0;451;10770,54505;328,9569309;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;23,224;Las Mercedes
R1;R-067;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;TARDE;RURAL;11:40;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;700;750;-1;450;0;450;10770,54366;328,9569309;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;23,224;Las Mercedes
R1;R-068;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;TARDE;RURAL;11:30;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;690;750;-1;461;0;461;10450,48893;328,9569331;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;23,419;Las Mercedes
R1;R-069;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;RURAL;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);B;MAÑANA;RURAL;5:00;10:55;11:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;300;360;-1;302;0;302;7883,733929;328,9569331;1235;996788,9201;1021624,117;999098,3211;1019624,117;2;22;5;15,224;Las Mercedes
R1;U-467;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);A;TARDE;URBANO;11:50;17:30;17:35;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;710;750;-1;494;0;494;10188,73916;108,8692081;1236;996788,9201;1019624,117;999098,3211;1017624,117;3;22;5;19,17;Las Mercedes
R1;U-468;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);A;TARDE;URBANO;11:40;18:15;18:20;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;700;735;-1;651;0;651;12481,17106;108,8692081;1236;996788,9201;1019624,117;999098,3211;1017624,117;3;22;5;21,462;Las Mercedes
R1;U-469;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);A;MAÑANA;URBANO;6:20;11:40;11:45;1;1;2;1;1;1;1;1;0;0;GENERAL;6:45;380;405;-1;176;0;176;3886,559032;108,8692081;1236;996788,9201;1019624,117;999098,3211;1017624,117;3;22;5;7,864;Las Mercedes
R1;U-1054;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO NICOLAS BUENAVENTURA (IED);A;MAÑANA;URBANO;5:50;11:40;11:45;1;1;2;1;1;1;1;1;0;0;GENERAL;6:45;350;405;-1;35;0;35;6535,334643;106,1979952;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,206;Las Mercedes
R1;U-1552;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO TIBABUYES UNIVERSAL (IED);B/C;MAÑANA;URBANO;5:20;10:50;10:55;1;1;2;1;1;1;1;1;0;0;GENERAL;5:50;320;350;-1;387;0;387;8522,507728;26,64120312;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,274;Las Mercedes
R1;U-1553;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TIBABUYES UNIVERSAL (IED);B/C;MAÑANA;URBANO;5:20;10:50;10:55;1;1;2;1;1;1;1;1;0;0;GENERAL;5:50;320;350;-1;387;0;387;8522,507728;26,64120312;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,274;Las Mercedes
R1;U-1554;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);A;MAÑANA;URBANO;5:30;11:15;11:20;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;330;360;-1;142;0;142;3068,928788;24,25058607;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;7,605;Las Mercedes
R1;U-1555;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);A;MAÑANA;URBANO;5:20;11:10;11:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;320;360;-1;316;0;316;6141,22138;24,77502304;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,283;Las Mercedes
R1;U-1607;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11769E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);A;TARDE;URBANO;11:30;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;690;735;-1;459;0;459;8386,053151;117,4779407;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;16,145;Las Mercedes
R1;U-1608;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11769E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);A;MAÑANA;URBANO;5:30;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;330;375;-1;446;0;446;8293,51618;118,7336615;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;18,102;Las Mercedes
R1;U-1609;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TIBABUYES UNIVERSAL (IED);B/C;MAÑANA;URBANO;5:20;11:50;11:55;1;1;2;1;1;1;1;1;0;0;GENERAL;5:50;320;350;-1;224;0;224;4896,114912;27,29350782;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;9,512;Las Mercedes
R1;U-1611;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TIBABUYES UNIVERSAL (IED);B/C;TARDE;URBANO;11:50;17:20;17:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;710;740;-1;235;0;235;5144,223971;27,29350782;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;10,008;Las Mercedes
R1;U-1612;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO TIBABUYES UNIVERSAL (IED);B/C;TARDE;URBANO;11:50;18:20;18:25;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;710;740;-1;235;0;235;5144,223971;27,29350782;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;10,008;Las Mercedes
R1;U-1623;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);A;MAÑANA;URBANO;5:40;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:15;340;375;-1;330;0;330;6445,568464;24,77502304;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,111;Las Mercedes
R1;U-1624;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);A;TARDE;URBANO;11:45;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;705;740;-1;329;0;329;6667,319809;24,77502304;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,986;Las Mercedes
R1;U-1625;11;SUBA;4_SII_2025;UNIÓN TEMPORAL LCT-2022;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;690;750;-1;333;0;333;6607,122942;23,09447325;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;13,169;Las Mercedes
R1;U-1649;11;SUBA;1_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;12;CAMIONETA;NO;DISTRITAL;1,11002E+11;COLEGIO JAIME NIÑO DIEZ (IED);A;ÚNICA;URBANO;5:30;13:30;13:35;1;1;2;1;1;1;1;1;0;0;GENERAL;5:45;330;345;-1;130;0;130;3028,006137;207,8366964;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;5,012;Las Mercedes
R1;U-518;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11769E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);B/C;MAÑANA/ÚNICA;URBANO;5:20;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;320;380;-1;558;0;558;10728,15489;303,6061932;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;24,447;Las Mercedes
R1;U-519;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11769E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);B/C;MAÑANA/ÚNICA;URBANO;5:30;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;330;380;-1;516;0;516;9738,982086;301,3487679;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;18,24;Las Mercedes
R1;U-523;11;SUBA;3_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11769E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);B/C;MAÑANA/ÚNICA;URBANO;5:30;11:25;11:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;330;380;-1;492;0;492;9830,535982;301,9237519;1237;996788,9201;1017624,117;999098,3211;1015624,117;4;22;5;18,454;Las Mercedes
